geneName	library	medianlFC_DP	medianlFC_VemR	DP_hitStatus_050	DP_hitStatus_066	DP_hitStatus_075	VemR_hitStatus_050	VemR_hitStatus_066	VemR_hitStatus_075	EffectOnScreen_DP	EffectOnScreen_VemR	DPtier	VemRtier
ATM	kinase	0.453584402576091	-0.111836844623334	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ATR	kinase	0.405285942476845	-0.273549889947901	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
AURKA	kinase	0.0375324341026334	-0.702227025240751	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
AURKB	kinase	-0.4674249028016	-0.388943735966141	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
AURKC	kinase	0.0198221874982729	0.132218760513115	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
AXL	kinase	-0.931366910191945	0.178836749378723	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
BCR	kinase	-0.0292634152122203	0.0543931850312228	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
BLK	kinase	0.227494813014737	0.168507619563946	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
BMP2K	kinase	-0.165069069601161	0.399265918716457	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
BMPR1A	kinase	-0.35216254900362	-0.0122084990547568	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
BMPR1B	kinase	-0.133057455194923	0.469879959636728	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
BMPR2	kinase	-0.173515982168155	-0.171432764977152	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
BRAF	kinase	-0.673926997795896	0.120503787640558	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
BRSK1	kinase	0.176234468464272	0.0369200624165612	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
BRSK2	kinase	-0.16112336146712	-0.195831297454678	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
BTK	kinase	0.0567725149072323	0.00567294308830318	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
BUB1	kinase	-0.144834765112378	-0.0972178644961291	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
BUB1B	kinase	0.102667852275565	-0.271362510299178	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CAMK1	kinase	-0.239805556443023	0.22988473986195	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CAMK1D	kinase	0.248976698690001	0.124854008575753	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CAMK1G	kinase	-0.346441368945938	0.105805637114366	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CAMK2A	kinase	-0.613377618857043	0.0654285986136636	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CAMK2B	kinase	0.453545067032252	-0.357646124352549	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CAMK2D	kinase	-0.303460581642629	0.0837433016566599	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CAMK2G	kinase	0.116479510652275	0.993115088469437	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CAMK4	kinase	-0.787912753441103	-0.244875587914283	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CAMKK1	kinase	0.357594935818489	-0.0497795249668292	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CAMKK2	kinase	0.300489858673139	-0.116570086854493	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CAMKV	kinase	0.52570673141278	0.30881754249315	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CASK	kinase	-0.872546542396252	0.172510744124741	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CDC42BPA	kinase	-0.282301914048414	0.068429905129448	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CDC42BPB	kinase	0.332419062964678	-0.111265957201024	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CDC42BPG	kinase	0.469022951395305	-0.37794079321277	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CDC7	kinase	0.17052785998394	0.395839356505558	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CDK1	kinase	-0.367842863682997	0.0159191241323507	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CDK10	kinase	1.09433134896122	0.109223856539186	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CDK11A	kinase	-0.0982737325135784	0.366228296164565	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CDK11B	kinase	-0.308654785935981	-0.354913496454869	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CDK12	kinase	0.518679052108026	0.0357209342529535	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CDK13	kinase	1.14405374254123	1.00984529508194	yes	yes	No	yes	No	No	up	up	tier066	tier050
CDK14	kinase	-0.0501094319190225	0.311741138504617	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CDK15	kinase	-0.19927094501863	-0.0515984122194579	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CDK16	kinase	0.219460088544644	0.231825191431733	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CDK17	kinase	0.615641682938331	0.441255410899195	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CDK18	kinase	-0.245059345460556	0.338230761368676	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CDK2	kinase	0.0845962488587942	-0.177431409227346	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CDK20	kinase	-0.0784973175841798	-0.216988742097567	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CDK3	kinase	0.348828261662242	-0.228257887495439	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CDK4	kinase	0.583702548437747	0.626488591729026	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CDK5	kinase	-0.759202718237899	1.08998544545605	yes	No	No	yes	No	No	down	up	tier050	tier050
CDK6	kinase	0.355548981906382	0.0496092846304507	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CDK7	kinase	-0.195701478336855	0.20518747511533	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CDK9	kinase	0.555146783778608	-0.251721872872493	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CDKL1	kinase	0.237814172077914	0.233449538413823	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CDKL2	kinase	0.199821116713075	1.65713698943252	No	No	No	yes	yes	No	up	up	tierNotHit	tier066
CDKL3	kinase	-0.0836706765148959	-0.128462900396835	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CDKL4	kinase	-0.340253766369353	-0.278780470474444	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CDKL5	kinase	-0.0685593615633312	-0.033397953770923	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CHEK1	kinase	0.517066356770346	-1.13473089448935	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CHEK2	kinase	0.622969533977914	0.186575028332194	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CHUK	kinase	0.36580550090953	-0.264992163892009	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CIT	kinase	-0.884774222384471	-0.0912257623142973	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CLK1	kinase	-0.512518867466323	-0.533136322044314	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CLK2	kinase	-0.279318790328594	0.350400525736378	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CLK3	kinase	-0.102199859639465	0.960628103216549	No	No	No	yes	No	No	down	up	tierNotHit	tier050
CLK4	kinase	0.46351380175425	0.0653359993557452	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CSF1R	kinase	-0.369200358992365	-0.112135808147963	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CSK	kinase	0.391003271304785	5.03324271118743	No	No	No	yes	yes	yes	up	up	tierNotHit	tier075
CSNK1A1	kinase	0.467774351653905	0.491688818383199	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CSNK1D	kinase	0.0981653530496528	1.20820608852235	No	No	No	yes	yes	No	up	up	tierNotHit	tier066
CSNK1E	kinase	0.686849940327151	-0.0244593431418024	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CSNK1G1	kinase	0.166087749149437	0.110774487784375	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CSNK1G2	kinase	-0.117063126744871	0.285855847890602	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CSNK1G3	kinase	0.367085931335405	-0.13260812411323	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CSNK2A1	kinase	1.90291102680204	-0.441263404268886	yes	No	No	No	No	No	up	down	tier050	tierNotHit
CSNK2A2	kinase	0.470451045487646	-0.718039228975388	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
DAPK1	kinase	0.592869819498111	-0.0749788157324552	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
DAPK2	kinase	-0.427430108146482	-0.00462054065712889	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
DAPK3	kinase	-0.127851700473727	0.358563644426375	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
DCLK1	kinase	-0.556542423644312	-0.142423259812718	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
DCLK2	kinase	-1.02987439658757	-0.255417385960092	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
DCLK3	kinase	-0.512408713415325	-0.185353483731219	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
DDR1	kinase	-0.194644680212178	-0.397338220544318	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
DDR2	kinase	-0.782298082436045	-0.307130224893578	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
DMPK	kinase	0.107747349904128	0.365798232829619	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
DSTYK	kinase	1.67493338257635	-0.0878722546920067	yes	yes	yes	No	No	No	up	down	tier075	tierNotHit
DYRK1A	kinase	-0.249620552483497	-1.00859775531351	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
DYRK1B	kinase	0.588453060833361	0.227551308201117	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
DYRK2	kinase	0.664859210263919	0.427606536657431	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
DYRK3	kinase	-0.173419693887325	-0.369492571025021	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
DYRK4	kinase	-0.0437784746457734	-0.436362316181507	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
EEF2K	kinase	-0.104543669198253	-0.174029220365556	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
EGFR	kinase	-4.29199353022027	-0.431702524938233	yes	yes	yes	No	No	No	down	down	tier075	tierNotHit
EIF2AK1	kinase	0.0534380338154104	-0.0812558009887323	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
EIF2AK2	kinase	0.637653044462015	0.23374940463873	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
EIF2AK3	kinase	-0.177218836653552	0.390871371181222	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
EIF2AK4	kinase	0.0762916079623805	0.231965761924797	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
EIF2AK4	kinase	0.297651453312755	0.290116477615531	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
EPHA1	kinase	-0.351745552701716	-0.0510675518081657	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
EPHA10	kinase	-1.52976678881945	0.330411292282128	yes	yes	No	No	No	No	down	up	tier066	tierNotHit
EPHA2	kinase	0.150164246842645	0.381898962827332	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
EPHA3	kinase	-0.490148760554665	0.241232203427565	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
EPHA4	kinase	-0.0779446888670446	0.275559459600551	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
EPHA5	kinase	-0.573517438548332	-7.30813701223243e-05	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
EPHA6	kinase	-0.443258563634313	-0.401950434423554	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
EPHA7	kinase	0.210084082715576	0.473846453887202	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
EPHA8	kinase	0.0254507905511195	0.0729734854639415	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
EPHB1	kinase	-0.678093528142327	0.486713676711857	No	No	No	yes	No	No	down	up	tierNotHit	tier050
EPHB2	kinase	0.187978898528795	0.455072017722386	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
EPHB3	kinase	-0.0341219647545333	-0.146073224033752	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
EPHB4	kinase	0.581214569905999	-0.0492885311578351	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
EPHB6	kinase	0.0831535176876688	0.319780164825205	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ERBB2	kinase	0.0653091156734474	-0.499072848241768	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ERBB3	kinase	-0.0802615461124432	-0.41984751903908	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ERBB4	kinase	-0.219312288469221	0.630976151853724	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ERN1	kinase	0.0897708901041426	-0.282696329533264	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
FASTK	kinase	0.068806604250312	0.537379419228368	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
FER	kinase	0.279404300968584	-0.113190179208621	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
FES	kinase	0.271752676690738	-0.035390956564321	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
FGFR1	kinase	0.294325977482281	-0.773696280930795	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
FGFR2	kinase	0.299905994809518	0.0251601892548838	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
FGFR3	kinase	-0.830290649085014	-0.231634435157342	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FGFR4	kinase	0.211523831545913	-0.0591513333506593	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
FGR	kinase	-0.383352481518389	0.0382356208498652	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
FLT1	kinase	0.014717117369367	0.427639708064663	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
FLT3	kinase	-0.0126712469446351	0.41228547404	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
FLT4	kinase	0.151739729958165	0.14093946157133	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
FRK	kinase	0.136370059369351	-0.041190805839585	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
FYN	kinase	-0.0357406914575406	0.0693800103906919	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
GAK	kinase	0.722294350730801	-0.00780250366328625	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
GCK	kinase	-0.766692721818846	-0.202407509536227	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
GRK4	kinase	0.562231746764142	0.327418709219555	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
GRK5	kinase	0.439299686924585	-0.161108041314235	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
GRK6	kinase	0.150252222454608	0.102230738793591	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
GSG2	kinase	0.925168752335312	-0.490721346314848	yes	No	No	No	No	No	up	down	tier050	tierNotHit
GSK3A	kinase	-0.820750972465977	0.491255567539612	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
GSK3B	kinase	-0.424787730186484	2.56229291350746	No	No	No	yes	yes	No	down	up	tierNotHit	tier066
GUCY2D	kinase	0.641806504666206	-0.209569756366108	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
GUCY2F	kinase	-0.497035573758124	-0.290603788206452	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
HCK	kinase	0.746526152704757	0.708050215086864	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
HIPK1	kinase	0.636548215932893	0.651925345457501	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
HIPK2	kinase	0.352406291717998	-0.273890215244593	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
HIPK3	kinase	-0.210689187867987	0.0482046277565092	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
HIPK4	kinase	-0.416655114941767	0.312163901524081	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
HUNK	kinase	0.283353743663223	0.258001274764453	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ICK	kinase	-0.187312110391541	0.333376591508729	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
IGF1R	kinase	-0.352671386204817	-0.00504255841767266	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
IKBKB	kinase	0.216498845474487	-0.427237450057471	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
IKBKE	kinase	-0.348468532858129	0.512899275817312	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ILK	kinase	-0.557680454889558	-0.787076880678394	No	No	No	yes	No	No	down	down	tierNotHit	tier050
INSR	kinase	-0.328775811071151	0.0528063225929618	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
INSRR	kinase	0.112908211268919	0.594634085391186	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
IRAK1	kinase	-0.581810608763659	-0.290492363408273	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
IRAK2	kinase	0.244829659326866	0.185570465788304	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
IRAK3	kinase	0.448958275791059	-0.0334111450655495	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
IRAK4	kinase	-0.071146665365251	0.232891323813309	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ITK	kinase	0.0668724656968089	-0.222755128337409	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
JAK1	kinase	0.751789726367859	1.27175297881734	yes	No	No	yes	No	No	up	up	tier050	tier050
JAK1	kinase	0.608933468497469	0.930611076943453	No	No	No	yes	No	No	up	up	tierNotHit	tier050
JAK2	kinase	-0.125142142158669	0.0262404375400134	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
JAK2	kinase	-0.603856273515771	-0.272561613605845	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
JAK3	kinase	0.522184694744872	0.599957598958174	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
JAK3	kinase	0.378456376843553	0.392068144369761	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
KALRN	kinase	-0.042050742072127	0.454296992430811	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
KDR	kinase	0.131750401257745	-0.043473151301454	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
KIAA1804	kinase	-0.5106739565535	-0.222791814259766	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
KIT	kinase	-0.174279801701415	-0.0562441456797275	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
KSR1	kinase	-0.156089739517181	-0.00843758343171028	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
KSR2	kinase	-0.0257226515832064	-0.100859756355064	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
LATS1	kinase	-0.178870652245115	0.00200635088867723	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
LATS2	kinase	1.32304545490212	4.11398820728831	yes	yes	yes	yes	yes	yes	up	up	tier075	tier075
LCK	kinase	0.280943201192252	0.347301564489243	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
LIMK1	kinase	-0.283797349100727	0.242038004228077	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
LIMK2	kinase	-0.260228446237789	-0.611888552690572	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
LMTK2	kinase	0.896024216888144	0.0443708753997323	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
LMTK3	kinase	0.109126450276042	0.212917577334174	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
LRRK1	kinase	-0.805585678884505	0.04962491917154	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
LRRK2	kinase	0.0963519041216178	0.293165038378003	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
LTK	kinase	0.159115137729881	0.298096523320087	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
LYN	kinase	0.860443125398827	-0.418351103616773	yes	No	No	No	No	No	up	down	tier050	tierNotHit
MAK	kinase	0.202797767425683	0.752067518319915	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
MAP2K1	kinase	0.134443135841624	0.102353107329778	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
MAP2K2	kinase	0.676405659134382	0.885896873013322	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
MAP2K3	kinase	-0.323333769035047	-0.256110936872626	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
MAP2K4	kinase	-0.141263826119489	-0.195165559068069	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
MAP2K5	kinase	0.0993566016554311	0.04087246756619	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
MAP2K6	kinase	0.841798611630937	0.570983187182536	yes	No	No	yes	No	No	up	up	tier050	tier050
MAP2K7	kinase	-0.984513457385751	0.204544515654246	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
MAP3K1	kinase	-1.29205195378734	0.0306324791036966	yes	No	No	No	No	No	down	up	tier050	tierNotHit
MAP3K10	kinase	-0.630320414072223	0.359901444053006	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
MAP3K11	kinase	-0.321859255148856	0.0814103920112278	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
MAP3K12	kinase	-0.729832457086044	-0.126142396866729	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
MAP3K13	kinase	-0.163968867082976	-0.0345288383924353	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
MAP3K14	kinase	-0.338899195808008	0.00388156413332465	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
MAP3K2	kinase	0.142327794662277	0.00160439566284926	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
MAP3K3	kinase	-0.200375440979685	0.061671156209132	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
MAP3K4	kinase	-0.15461148366194	-0.30259528265115	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
MAP3K5	kinase	0.302802682022202	0.2568753229356	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
MAP3K6	kinase	0.315349594122647	-0.303334101276356	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
MAP3K7	kinase	-0.728070246796465	0.0027531261110374	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
MAP3K8	kinase	0.674561972838423	-0.258040990601186	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
MAP3K9	kinase	-0.423362774045305	-0.350758495341662	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
MAP4K1	kinase	-0.233357263950699	0.331122841170968	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
MAP4K3	kinase	-0.00801705934746663	-0.170797896287843	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
MAP4K4	kinase	0.523249678988366	0.61172105921915	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
MAP4K5	kinase	0.652927624456484	0.155772378818198	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
MAPK1	kinase	1.9731722833188	-0.634222696205776	yes	yes	yes	No	No	No	up	down	tier075	tierNotHit
MAPK10	kinase	0.388823955841168	-0.0165231513205006	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
MAPK11	kinase	0.0956217286555041	-0.00690314902881342	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
MAPK12	kinase	0.133688452733939	-0.0716385333938949	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
MAPK13	kinase	-0.867044781380719	-0.218004261281745	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
MAPK14	kinase	-0.104787908049196	-0.110237141718328	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
MAPK15	kinase	-0.236440443247383	-0.214281429840835	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
MAPK3	kinase	-0.368811508736586	-0.33317406763519	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
MAPK6	kinase	0.372110276963861	1.19872369529029	No	No	No	yes	yes	No	up	up	tierNotHit	tier066
MAPK7	kinase	0.182361582919387	-0.276325338421966	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
MAPK8	kinase	-0.368863295916748	-0.0683884661227038	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
